Date,Close,High,Low,Open,Volume
20140805,99.82,100.24,99.55,99.83,6230883
20140806,100.71,100.83,99.6,99.67,7412322
20140807,99.93,101.19,99.58,101.09,7417911
20140808,101.08,101.15,99.77,100.21,5619629
20140811,101.16,101.78,101.01,101.62,5706553
20140812,100.63,101.22,100.31,101,4577733
20140813,101.74,101.95,101.15,101.15,4563748
20140814,102.02,102.05,101.5,101.89,5239445
20140815,101.17,102.44,100.8,102.21,6986145
20140818,102.7,102.72,101.75,101.92,5981073
20140819,102.96,102.96,102.02,102.73,5670017
20140820,103.21,103.3,102.7,102.87,5183142
20140821,104.19,104.42,103.33,103.33,8357633
20140822,103.1,104.03,102.97,103.63,5076573
20140825,103.23,103.81,103.09,103.23,3678216
20140826,103.44,103.72,103.17,103.47,3512447
20140827,103.22,103.72,102.91,103.6,4786441
20140828,102.95,103.19,102.71,102.9,3485694
20140829,103.73,103.76,103.0069,103.1,5287778
20140902,103.36,103.7097,103.02,103.3,4644820
20140903,103.76,104.1,103.54,103.82,4725840
20140904,103.84,104.1,103.76,103.99,6147742
20140905,104.42,104.42,103.34,103.92,5750803
20140908,104.05,104.58,103.83,104.42,4900319
20140909,103.8,104.4,103.55,104.4,6006566
20140910,104.99,105.34,103.96,104.19,7406861
20140911,104.55,104.89,104.0999,104.78,4835853
20140912,104.58,104.805,103.96,104.54,5931020
20140915,104.72,104.91,104.35,104.59,4525564
20140916,105.88,105.94,104.3,104.49,6081537
20140917,106.19,106.63,105.8,105.88,6627848
20140918,107.35,107.41,106.03,106.18,6628840
20140919,107.99,108.37,107.62,107.89,13033621
20140922,107.88,108.25,107.775,108,5790392
20140923,107.46,108.1,107.19,107.77,8108322
20140924,108.64,108.77,107.34,107.7,5892456
20140925,107.1,108.55,107.07,108.53,5691811
20140926,107.1,107.49,106.2,107.41,4467569
20140929,106.54,106.65,106.04,106.38,6581602
20140930,106.59,107.2099,106.45,106.5,6822524
20141001,104.3,106.28,103.95,105.98,12267373
20141002,103.85,104.54,103.25,104.06,7566157
20141003,105.13,105.19,104.13,104.23,6856127
20141006,104.86,106,104.365,105.68,5016549
20141007,102.39,104.46,102.34,104.46,8409384
20141008,104.91,105.03,102.0401,102.43,8336957
20141009,102.08,104.86,101.79,104.63,10677257
20141010,101.23,102.53,101.23,102.35,9988521
20141013,99.12,101.46,99.02,101.46,10341254
20141014,97.01,100.9,95.34,100.53,20808277
20141015,98.21,98.72,95.1,96.05,21905946
20141016,96.78,98,96.5,96.97,14575531
20141017,98.7,99.15,97.31,97.54,12281405
20141020,99.2,99.2,98.32,98.83,7991982
20141021,100.36,100.38,99.34,99.83,7288282
20141022,101.22,101.79,100.52,101.1,9364649
20141023,102.63,102.98,101.94,102.26,7570675
20141024,103.13,103.29,102.2056,102.95,5973242
20141027,104.07,104.24,103.035,103.07,7044535
20141028,104.79,104.8,103.56,104.55,10347753
20141029,105.56,105.56,104.86,105,8188368
20141030,107.04,107.05,104.91,105.17,9068343
20141031,107.78,108.18,107.26,107.94,10803709
20141103,107.46,108.12,106.75,107.83,7082618
20141104,108.62,108.73,107.34,107.89,9349214
20141105,108.82,109.26,107.95,109.05,6966795
20141106,109.01,109.32,108.55,108.93,6200277
20141107,108.2,109.03,107.92,109,6652571
20141110,108.82,108.92,107.2,108.07,7573288
20141111,108.91,109.4,108.55,108.88,6229047
20141112,108.75,109,108.3862,108.67,4895939
20141113,109.07,109.49,108.5,109.05,4859955
20141114,108.16,109.06,108.01,108.92,5650746
20141117,108.3,108.69,107.61,108,5232983
20141118,108.83,109.06,107.72,108.13,5407151
20141119,108.76,108.81,108.1,108.45,5217829
20141120,108.18,108.57,107.69,108.55,8090667
20141121,107.86,108.73,107.62,108.73,8417378
20141124,106.88,108.23,106.64,107.92,9097994
20141125,106.7,107.19,106.7,106.98,7367894
20141126,107.21,107.25,106.6,106.77,5503702
20141128,108.25,108.82,107.33,107.61,5881239
20141201,108.03,108.813,107.35,107.89,5638779
20141202,108.51,108.53,107.5,107.97,6184380
20141203,107.72,108.99,107.65,108.54,8957411
20141204,107.56,108.3,107.38,108.09,6813598
20141205,108.51,108.74,107.221,107.53,6449739
20141208,108.52,108.88,108.1405,108.42,6500735
20141209,108.05,108.47,106.89,108.22,7214300
20141210,106.24,107.96,106.15,107.61,9416414
20141211,106.72,107.305,105.36,105.85,7114640
20141212,104.43,106.87,104.39,106.65,8334704
20141215,103.96,105.06,103.63,104.77,12110559
20141216,102.76,105.21,102.5,103.48,10212440
20141217,104.07,104.49,102.7,103.27,10207637
20141218,106.81,106.82,104.74,105.62,11756825
20141219,105.55,107.39,105.5,106.63,19154418
20141222,106.74,106.83,105.67,105.69,8124539
20141223,104.28,106.91,103.92,106.66,10181076
20141224,104.59,105.33,104.38,104.38,3420184
20141226,105.06,105.69,104.69,105.07,2951001
20141229,105.33,105.69,104.61,104.64,4273424
20141230,105.36,105.8,105.06,105.42,4371735
20141231,104.57,106.11,104.54,105.61,6202118
20150102,104.52,105.55,104.13,105.05,5756961
20150105,103.79,104.73,103.682,104.48,8079279
20150106,103.28,104.99,102.94,104.34,7428022
20150107,105.56,105.83,103.81,103.91,7931714
20150108,106.39,106.49,105.75,106.06,9925854
20150109,104.94,106.5,104.75,106.5,7364760
20150112,104.58,105.82,104.3,105.17,6838966
20150113,104.76,106.33,104.24,105.44,10155188
20150114,104,104.43,103.51,103.86,8887694
20150115,102.49,103.93,101.95,102.97,10834811
20150116,104.04,104.62,102,102.06,14092276
20150120,101.29,102.05,100.26,101.55,20467800
20150121,101.9,102.1,100.4,100.56,11702890
20150122,103.76,103.83,101.57,102.39,9036608
20150123,102.2,102.97,101.9397,102.94,10125960
20150126,102.26,102.45,101.21,101.8,8962787
20150127,102.09,102.7671,100.93,101.83,10160531
20150128,101.48,102.93,101.44,102.48,9053222
20150129,102.38,102.46,100.67,101.51,7569330
20150130,100.14,102,100.09,101.58,10676345
20150202,100.83,100.85,99.38,100.49,8990701
20150203,102.46,102.56,101.12,101.4,10005207
20150204,101.36,102.45,101.02,102.12,9514074
20150205,102.46,102.56,101.46,101.57,6642224
20150206,101.1,102.45,100.83,102.11,9215663
20150209,99.78,101.06,99.1,101.06,9851745
20150210,100.35,100.7,99.425,100.19,12275450
