Date,Close,High,Low,Open,Volume
20130716,193.85001,194.58,192.685,194.04,3747394
20130717,194.55,194.89,193.03,194.72,6868411
20130718,197.99001,200.94,195.99001,198.27,8394310
20130719,193.54,197.99001,193.24001,197.91,6998591
20130722,194.09,195.79,193.2804,193.4,3399461
20130723,194.98,196.43,194.1,194.21001,2864114
20130724,196.61,197.3,195.86099,195.95,2958239
20130725,197.22,197.83,195.66,196.3,3014255
20130726,197.35001,197.37,195,196.59,2485006
20130729,196.21001,197.19,195.53,196.83,2113754
20130730,196.01,197.83,195.81,196.99001,2663216
20130731,195.04,196.9099,194.49001,194.49001,3809982
20130801,195.81,197.17,195.41,196.65,2877770
20130802,195.16,195.5,193.2215,195.5,3873908
20130805,195.5,195.88,194.35001,195.16,2492663
20130806,190.99001,192.51,190.27,192.26,5939557
20130807,188.56,189.93,188.05,189.6,3901716
20130808,187.93,189.87,186.79,189.45,4547756
20130809,187.82001,189.16,187,188,3250000
20130812,189.09,189.556,186.89,186.97,3026839
20130813,188.42,189.99001,187.56,189.54,3542932
20130814,187.53,188.92599,187.3,188.58,2899115
20130815,185.79,187,185.45,186.23,3692360
20130816,185.34,186.46001,185.34,185.54,3427964
20130819,184.23,186.5,183.9787,185.3,3251127
20130820,184.56,185.63,183.1685,184.37,3122098
20130821,184.86,186.57001,184.28,184.67,3551207
20130822,185.19,186.25,184.25,185.65,2354836
20130823,185.42,185.74001,184.57001,185.34,2295092
20130826,184.74001,187,184.68,185.27,2174908
20130827,182.74001,184.5,182.5701,183.63,3190642
20130828,182.16,183.47,181.1,182.68,3979196
20130829,182.64,183.7,181.44,181.96001,2981180
20130830,182.27,182.99001,181.51,182.75,2731141
20130903,183.96001,184.32001,182.51,183.63,3487469
20130904,183.13,184.19,182.31,183.58,2601909
20130905,184.15,185,183.07001,183.35001,2869883
20130906,183.03,184.99001,182.65,184.65,2903717
20130909,184.98,185.49001,183.31,183.68,3017439
20130910,186.6,187.65,186.37,187.2,3149830
20130911,190.7,190.87,186.82001,186.83,4963022
20130912,190.73,191.32001,189.85001,190.96001,3354845
20130913,192.17,193.1,191,191.21001,3710354
20130916,193.15,194.81,192.61,193.7,3907186
20130917,192.16,194.15,191.83,193.42,2931728
20130918,194.42,194.89,192,192.6,3841926
20130919,193.39,194.89,193.22,194.18,3178067
20130920,190.02,194.4299,190.02,193.96001,8531193
20130923,190.99001,192.41,189.33009,190.06,3340891
20130924,189.97,191.56,189.66,190.93,3085242
20130925,189.47,190.62,188.5,190.14,2654833
20130926,190.22,191.76,189.455,190.1,2093584
20130927,186.92,188.94,186.45,188.87,3907904
20130930,185.18,186.74001,184.34,185.56,3978234
20131001,186.38,186.65,184.65,185.34,2682184
