Date,Close,High,Low,Open,Volume
20130605,89.65,91.12,89.61,90.68,12888842
20130606,90.23,90.23,89,89.45,15394187
20130607,91.45,91.5,90.49,90.89,12507585
20130610,91.12,91.94,90.87,91.93,10372738
20130611,90.46,91.035004,90.23,90.38,10739613
20130612,89.74,91.32,89.59,91.13,10864418
20130613,91.33,91.71,89.61,89.63,13503094
20130614,90.58,91.3,90.294998,91.16,12158490
20130617,91.51,91.77,90.77,90.97,12031697
20130618,91.93,92.06,91.26,91.36,10679837
20130619,91,92.27,91,91.79,14191977
20130620,89.05,90.52,88.79,90.24,21084352
20130621,89.48,90.14,88.85,89.76,25504742
20130624,88.48,89.499496,88.02,88.95,17653518
20130625,89.11,89.62,88.48,89.58,15796198
20130626,89.8,89.97,88.73,89.42,14447123
20130627,90.04,90.67,90.03,90.24,12349477
20130628,90.35,90.75,89.56,89.85,22993546
20130701,90.3,91.13,89.96,90.39,13182592
20130702,90.64,91.1,90.12,90.37,12321420
20130703,90.69,90.87,90.14,90.63,5680116
20130705,91.57,91.61,90.57,91.1,8918068
20130708,92.25,92.53,91.900299,91.96,12093727
20130709,93.34,93.44,92.25,92.64,12942258
20130710,92.82,93.39,92.375,93.28,12432184
20130711,93.27,93.81,93.04,93.8,16187528
20130712,93.4,93.45,92.724998,93.25,11372097
20130715,93.25,93.5,93.09,93.19,8257305
20130716,93.3,93.47,92.77,93.19,11413454
20130717,93.46,93.74,93.14,93.56,9395782
20130718,94.38,94.84,93.71,93.8,10557177
20130719,95.17,95.25,94.41,94.69,14435394
20130722,94.83,95.2,94.78,94.87,9534410
20130723,95.2,95.49,94.84,94.86,7379376
20130724,94.99,95.31,94.42,95.31,8223987
20130725,94.97,95.31,94.42,94.69,10060098
20130726,94.79,94.859901,93.84,94.77,9723025
20130729,94.03,94.52,93.605003,94.51,8847640
20130730,93.81,94.33,93.460098,94.22,10472182
20130731,93.75,94.6,93.375,93.93,14404069
20130801,92.73,93.1,91.25,92.69,23117968
20130802,91.95,92.53,91.34,92.46,14411783
20130805,91.59,91.76,91.01,91.42,12625883
20130806,91.47,91.91,91.28,91.33,11689590
20130807,91.34,91.55,91.133003,91.18,8163804
20130808,91.78,91.97,91.28,91.93,11532007
20130809,90.72,91.36,90.427498,91.2,9468145
20130812,89.89,90.43,89.69,90.43,10133854
20130813,89.4,89.92,89.14,89.85,10895004
20130814,88.95,89.48,88.9,89.34,9798566
20130815,88.16,88.87,88.06,88.66,11273676
20130816,87.91,88.49,87.65,88.01,11878491
20130819,86.92,87.87,86.78,87.82,11745784
20130820,86.83,87.87,86.83,87.13,16505269
20130821,86.42,87.35,86.39,86.95,12766848
20130822,86.98,87.42,86.45,86.58,10202520
20130823,87.52,87.69,86.76,87.15,9206422
20130826,87.09,87.7,86.82,87.5,10654654
20130827,86.82,87.49,86.58,86.62,13960661
20130828,88.84,88.99,87.28,87.28,17743958
20130829,87.27,88.63,87.23,88.63,11417766
20130830,87.16,87.55,86.79,87.39,12482033
20130903,87.15,88,86.835,87.7,10546795
20130904,87.76,87.98,86.9,87.01,9830724
20130905,87.35,88.3,87.33,88.06,11740533
20130906,87.25,87.73,86.8,87.49,12951531
20130909,88.04,88.195,87.31,87.34,9298591
20130910,87.82,88.4,87.28,88.4,11830464
20130911,88.84,88.85,87.88,87.88,11203582
20130912,87.98,88.8,87.864998,88.59,10918069
20130913,88.4,88.88,88.15,88.15,8254170
20130916,88.67,89.18,88.49,88.88,9438857
20130917,88.94,89.35,88.65,88.71,8944166
20130918,89.58,89.87,88.37,88.91,15139362
20130919,89.28,89.74,88.98,89.64,11766809
20130920,88.66,89.75,88.59,89.53,20659688
20130923,87.75,88.91,87.64,88.29,12229747
20130924,87.36,88.07,87.28,87.59,12129285
20130925,87.14,87.6,86.93,87.59,13577377
20130926,87.07,87.45,86.81,87.4,9787077
20130927,86.9,87.01,86.61,86.85,10870712
20130930,86.04,86.7,85.61,86.06,17493686
20131001,86,86.34,85.78,85.99,11888460
20131002,86.08,86.11,85.28,85.75,11843173
