Date,Close,High,Low,Open,Volume
20130314,57.32,57.355,56.84,56.92,5214932
20130315,56.65,57.01,56.19,56.95,13898124
20130318,56.22,56.599,55.87,56.08,4500400
20130319,55.48,56.42,55.17,56.36,7176851
20130320,56.36,56.49,55.91,55.95,5238100
20130321,56.11,56.35,55.82,56.08,3445534
20130322,56.79,57.06,56.08,56.44,4254379
20130325,56.54,57.41,56.04,56.94,5134670
20130326,56.91,57.23,56.45,56.82,6839068
20130327,56.63,56.75,55.95,56.44,4629567
20130328,57.62,58.018002,56.72,56.72,10451752
20130401,57.62,57.78,57.165001,57.65,5483238
20130402,57.58,58.09,57.33,57.8,4914461
20130403,58.1,58.51,57.77,57.78,16041603
20130404,58.27,58.68,57.98,58.1,14703762
20130405,57.88,57.98,57.43,57.66,12146106
20130408,58.35,58.35,57.47,57.83,7573233
20130409,58.8,59.09,58.25,58.29,6912487
20130410,59.565,59.74,58.7,58.875,6163570
20130411,59.66,59.82,59.43,59.6,5177157
20130412,59.46,59.615002,59.1,59.34,5867378
20130415,58.47,60,58.45,59.27,6715863
20130416,59.73,60.005001,58.76,58.78,4859070
20130417,59.52,59.7,59.11,59.32,5974904
20130418,58.47,59.66,58.3405,59.6,6183342
20130419,59.75,59.95,58.01,58.75,7017517
20130422,60.19,60.3,59.37,59.9,4135812
20130423,60.4,60.719898,59.86,60.37,4367086
20130424,59.59,60.63,59.52,60.45,4636598
20130425,59.39,59.78,58.93,59.57,8001744
20130426,59.67,60.06,59.29,59.38,5053517
20130429,60.13,60.27,59.54,59.94,4225790
20130430,59.78,60.49,59.65,60.03,6878472
20130501,59.48,59.97,58.23,59.5,12382842
20130502,59.75,60.16,59.4,59.56,6086170
20130503,60.43,60.72,59.98,60.13,4637409
20130506,60.64,60.96,60.11,60.27,4486241
20130507,61.52,61.53,60.66,60.9,4316771
20130508,61.13,61.73,60.69,61.39,5845409
20130509,61.1,61.47,60.76,61.15,4470681
20130510,60.94,61.44,60.68,61.12,4106943
20130513,60.91,60.99,60.61,60.72,3217992
20130514,61.27,61.48,60.95,61.05,3693015
20130515,61.13,61.21,60.75,61.01,5107647
20130516,60.72,61.06,60.66,60.74,5174617
20130517,60.71,61.16,60.41,60.85,5714897
20130520,60.07,61,59.76,60.72,4896287
20130521,60.47,60.83,60.180099,60.33,5473480
20130522,59.96,61.06,59.61,60.47,5787116
20130523,60.16,60.56,59.14,59.2,5081271
20130524,59.28,59.835,59.17,59.76,4418873
20130528,60.29,60.43,59.77,59.88,5912256
20130529,59.2,59.88,59,59.85,4149340
20130530,59.58,59.92,59.31,59.35,4674854
20130531,58.37,60,58.37,59.58,6737914
20130603,58.6,58.6,57.43,58.32,5301386
20130604,58.34,59.1,57.93,58.58,3646578
20130605,56.9,58.07,56.61,58.01,7161211
20130606,57.48,57.51,56.3,56.79,4688330
20130607,58.77,58.81,57.62,58,3369920
20130610,57.7,58.78,57.49,58.78,4882067
20130611,56.89,57.53,56.81,57.15,5531659
20130612,56.16,57.43,55.86,57.32,5387305
20130613,57.91,58,55.86,56.21,6137102
20130614,57.47,58.17,57.44,57.67,4815736
20130617,57.94,58.45,57.55,57.82,5078343
20130618,58.89,59.13,57.77,57.85,3515358
20130619,57.86,59.18,57.85,58.97,3568680
20130620,56.32,57.57,56.09,57.43,4598923
20130621,56.81,57.08,55.820099,56.85,6804044
20130624,56.28,56.794998,55.705002,56.24,4933518
20130625,56.67,57.205002,56.52,56.8,3920199
20130626,57.39,57.898998,57.14,57.14,5318159
20130627,57.82,58.12,57.4,57.7,3828966
20130628,57.82,58.25,57.49,57.65,6836944
20130701,58.3,58.94,58.115002,58.115002,4820646
20130702,59.52,59.72,58.16,58.24,6524686
20130703,60.07,60.11,58.67,58.95,4210992
20130705,61.41,61.45,60.305,60.31,5219274
20130708,60.93,61.63,60.72,61.57,5721444
20130709,61.28,61.46,60.94,61.14,5248004
20130710,61.01,61.31,60.85,61.23,3633437
20130711,61.67,62.1,61.61,61.91,5071791
20130712,61.7,61.9,61.12,61.75,5809775
20130715,61.42,61.79,61.3,61.61,4244249
20130716,61.29,61.88,60.76,61.37,3571474
20130717,61.63,61.79,61.205002,61.49,2699055
20130718,62.25,62.43,61.77,61.85,4239123
20130719,61.77,62.42,61.53,61.91,3644873
20130722,62.22,62.47,61.82,61.91,2533995
20130723,62.84,62.92,62.06,62.06,3591682
20130724,62.3,62.95,61.99,62.85,3051154
20130725,62.71,62.775002,62.092499,62.26,3171786
20130726,63.02,63.05,62.397499,62.54,2637722
20130729,62.5,62.86,62.32,62.84,2843979
20130730,62.07,62.84,61.915001,62.81,3251873
20130731,62.26,62.88,61.89,62.17,3984987
20130801,63.06,63.54,62.86,63.04,3681233
20130802,64.29,64.5,63.07,63.13,5338553
20130805,64.47,64.714996,64.09,64.14,3392327
20130806,64.08,64.6,63.46,64.42,4979279
20130807,63.84,66.01,63.77,65.61,9519318
20130808,63.94,64.5,63.1,64.24,6488088
20130809,63.4,64.49,63.315,63.7,4010571
20130812,63.33,63.794998,62.98,63.13,2880641
20130813,63.1,63.57,62.66,63.54,2691060
20130814,62.32,63.11,62.255001,63.11,4068105
20130815,61.21,62.12,60.57,61.96,5072486
20130816,60.86,61.53,60.78,60.92,3943864
20130819,60.85,61.259899,60.07,60.72,3406626
20130820,61.88,61.98,60.58,60.93,3966714
20130821,61.26,61.93,61.13,61.62,3888411
20130822,62.37,62.56,61.19,61.38,3217968
20130823,62.36,62.8,62.17,62.34,2570810
20130826,62.09,62.89,62.08,62.37,2508392
20130827,61.51,62.05,61.08,61.33,3736064
20130828,60.98,61.37,60.8,61.29,3784940
20130829,61,61.61,60.51,60.75,2265380
20130830,60.53,61.119,60.26,61.1,3108530
20130903,61.36,61.96,61,61.38,3883481
20130904,61.99,62.3,61.37,61.51,3408828
20130905,61.58,62.26,61.48,61.88,2403603
20130906,61.45,61.976101,60.88,61.87,2512922
20130909,62.24,62.41,61.43,61.43,2975581
20130910,62.94,63,62.44,62.44,2726685
20130911,63.32,63.62,62.85,62.85,2930232
20130912,62.8,63.68,62.73,63.32,3862359
20130913,62.56,63.04,62.46,62.91,5591170
20130916,62.72,63.62,62.5,63.29,3942763
20130917,62.9,63.44,62.634998,62.91,3391385
20130918,63.34,63.61,62.65,62.95,4049339
20130919,64.4,64.78,63.92,64.38,7886023
20130920,64.3,64.83,64.195,64.3,8936238
20130923,63.46,64,63.42,63.97,3777274
20130924,63.35,63.73,63.115002,63.44,3942313
20130925,63.97,64.17,63.21,63.37,4489504
20130926,64.87,64.91,63.81,63.91,3351642
20130927,66.2,66.34,64.49,64.61,6889521
20130930,65.81,66.38,65.67,65.78,4678438
20131001,66.68,66.68,65.65,65.83,3657234
20131002,66.36,66.37,65.51,66.24,4843409
20131003,65.29,66.32,64.91,66.24,2965977
20131004,66.46,66.64,65.33,65.33,2966370
20131007,65.7,66.5,65.31,65.34,3153468
20131008,65.02,65.65,64.97,65.62,4246842
20131009,64.61,65.6,64.2,65.31,4675842
20131010,67.32,67.38,65.19,65.23,6764801
20131011,67.92,68.42,66.96,67.09,5145768
20131014,68.04,68.29,67.39,67.41,5421728
20131015,67.47,68.26,67.24,68.06,3844084
20131016,68,68.77,67.7,67.87,3923698
20131017,67.95,68.015,67.49,67.94,3998890
20131018,68.73,68.925003,68.01,68.24,4424360
20131021,68.91,69.24,68.77,68.84,2757501
20131022,69.73,70.06,68.94,69.19,4360938
20131023,69.84,70.055,69.46,69.65,3015373
20131024,70.31,70.52,70.12,70.31,3487399
20131025,70.26,70.58,69.88,70.29,3051276
20131028,70.16,70.69,70,70.13,3419580
20131029,70.07,70.49,69.86,70.44,2375028
20131030,68.54,70.345001,67.86,70.12,5605414
20131031,68.74,69.48,68.23,68.66,5370607
20131101,68.81,69.35,68.31,68.94,3807836
20131104,68.67,69,68.25,68.98,2656929
20131105,68.23,68.45,67.64,68.39,6036593
20131106,67.69,70.77,67.35,67.46,9434969
20131107,65.38,68.01,65.22,67.64,7884059
20131108,67.65,67.855003,65.02,65.65,6833221
20131111,67.5,68.06,67.235001,67.52,3205457
20131112,66.79,67.51,66.59,67.46,3318699
20131113,67.69,67.69,66.15,66.44,3789578
20131114,68.4,68.59,67.65,67.9,3804575
20131115,67.64,68.72,67.45,68.26,4316273
20131118,66.85,67.78,66.68,67.31,2928025
20131119,66.28,67.35,66.2,66.95,3777870
20131120,65.72,66.56,65.63,66.56,4446475
20131121,66.95,67.21,65.76,66.28,4616745
20131122,66.99,67.28,66.64,67.13,3765294
20131125,66.63,67.34,66.46,67.12,2858404
20131126,65.74,66.76,65.16,66.72,7080771
20131127,65.64,66.437401,65.355003,66.19,3259322
20131129,65.71,66.46,65.64,65.72,2385503
20131202,65.61,66.01,64.87,65.66,5518528
20131203,65.46,65.66,64.88,65.63,4744783
20131204,65.44,65.94,64.73,64.88,4249186
20131205,65.59,65.9,65.2,65.43,3507059
20131206,66.57,66.72,65.53,65.94,3409992
20131209,65.49,66.62,65.39,66.5,6463799
20131210,66.61,66.94,65.48,65.5,5735094
20131211,66.42,66.97,66.2,66.75,5092569
20131212,65.82,66.48,65.67,66.24,3696711
20131213,65.55,66.08,65.48,65.93,3614926
20131216,66.32,66.49,65.8,66.08,2744223
20131217,65.8,66.39,65.4,66.22,3912025
20131218,67.6,67.64,65.460403,66.04,4197663
20131219,67.9,67.99,67.08,67.35,4033136
20131220,68.34,68.9,68,68,7416862
20131223,68.69,68.94,68.25,68.54,3482190
20131224,69.4,69.48,68.664001,68.69,1289828
20131226,70,70.08,69.47,69.5,2197846
20131227,69.64,70.1,69.2,70,2168310
20131230,69.67,70.01,69.43,69.86,2545500
20131231,69.72,70.06,69.52,69.67,3140406
20140101,69.72,70.06,69.52,69.67,3140406
20140102,68.73,69.56,68.41,69.47,4734175
20140103,68.67,69.28,68.54,68.79,2507357
20140105,68.67,69.28,68.54,68.79,2507357
20140106,68.16,68.98,67.71,68.91,3579315
20140107,67.5,68.34,67.27,68.3,5040719
20140108,66.76,67.428,65.8,67.26,8422965
20140109,66.29,66.86,66.04,66.7,4750171
20140110,66.19,66.475,66,66.41,6888685
20140112,66.19,66.475,66,66.41,6888685
20140113,65.47,66.26,65.27,65.98,5632201
20140114,65.33,65.76,65.16,65.52,5331233
20140115,65.14,65.38,64.77,65.25,7413074
20140116,64.95,65.18,64.59,64.81,4945334
20140117,64.4,65.26,64.19,65.18,5833689
20140119,64.4,65.26,64.19,65.18,5833689
20140120,64.4,65.26,64.19,65.18,5833689
20140121,64.55,64.84,63.82,64.5,6060971
20140122,65.76,65.98,64.57,64.6,6119303
20140123,64.64,65.73,64.47,65.02,6658552
20140124,63.32,64.38,63.05,64.22,7444943
20140126,63.32,64.38,63.05,64.22,7444943
20140127,62.88,63.68,62.38,63.53,6399469
20140128,63.14,63.438,62.6,63.25,4670835
20140129,62.32,63.03,62.08,62.55,7576243
20140130,63.4,64.26,62.8601,62.96,8158451
20140131,62.83,63.53,62.49,62.83,9588525
20140202,62.83,63.53,62.49,62.83,9588525
20140203,61.52,62.89,61.39,62.83,8873196
20140204,62.4,62.81,61.64,61.98,7205711
